Date,Close,High,Low,Open,Volume,RSI_14,MACD_12_26_9,MACDh_12_26_9,MACDs_12_26_9,BBL_20_2.0_2.0,BBM_20_2.0_2.0,BBU_20_2.0_2.0,BBB_20_2.0_2.0,BBP_20_2.0_2.0
2022-05-17,201.04232788085938,203.8602261947691,196.8155031199633,200.54622104854852,24872700,49.585357760190156,-3.1406567239054652,0.5153817820607003,-3.6560385059661655,172.9288691459472,196.2315788269043,219.5342885078614,23.75021372223927,0.6032229538929202
2022-05-18,190.74314880371094,199.43493452984333,190.1378978992899,198.44272092521723,23960000,43.98512694363536,-3.510901608025506,0.11610951835252781,-3.627011126378034,172.43322853754626,195.8257629394531,219.21829734135997,23.89117146873013,0.39136247384704365
2022-05-19,189.800537109375,193.76939159776364,188.12370880561264,189.71124151698106,24446900,43.5008816236627,-3.8361633292286683,-0.16732176228050744,-3.668841566948161,172.81550714659446,195.98550872802736,219.15551030946025,23.64460692202129,0.36653061725277064
2022-05-20,192.03302001953125,196.36900389432037,186.4071705328154,193.45189338862062,31465600,45.044053422453025,-3.8691912452673876,-0.16027974265538125,-3.7089115026120063,174.04964395439313,196.4533378601074,218.8570317658217,22.808158059058012,0.4013484593393611
2022-05-23,194.7020721435547,195.45616417554956,189.75093592706153,193.67017665237506,25059200,46.910995251964195,-3.638058631184549,0.05668229714196604,-3.694740928326515,175.08091422860937,196.9117408752441,218.74256752187884,22.173209733050836,0.449391088861263
2022-05-24,179.86849975585938,182.24980659881354,174.738756702844,179.14418798829092,50406300,38.98449633259199,-4.598817387474952,-0.7232611673187495,-3.8755562201562026,175.15171362209549,196.92811279296876,218.70451196384204,22.116089838089174,0.10830041497569447
2022-05-25,182.3986053466797,184.00598633509415,177.9237280145015,178.9953052467937,28030200,40.82124673516924,-5.097308646412273,-0.9774019410048567,-4.119906705407416,177.29007657158053,197.36865386962893,217.44723116767733,20.34626766144053,0.1272134150559487
2022-05-26,190.13787841796875,191.32853159353138,180.84082760000297,181.4560102670253,23056500,46.160238802824395,-4.812397579819759,-0.5539926995298741,-4.258404880289885,176.60730873100198,196.6691421508789,216.73097557075585,20.401607695513384,0.33722166373789414
2022-05-27,193.6106414794922,193.80908116828513,188.32214126028134,189.86999202883518,22562700,48.40941551663723,-4.257304989065119,0.0008799129798129357,-4.258184902044932,176.32700134220377,196.4042205810547,216.4814398199056,20.44479408787978,0.4304291329310008
2022-05-31,192.13226318359375,196.0614361569242,190.51494998321056,193.37253032745087,26131100,47.49969830246388,-3.8918204018040683,0.29309160019269154,-4.18491200199676,176.36002538381425,195.5365303039551,214.71303522409593,19.614242812155453,0.4112385928891067
2022-06-01,187.17120361328125,197.9764108848216,183.55954612220572,194.9799210819024,36623500,44.47901443297086,-3.9568748885982075,0.18242969071884207,-4.1393045793170495,176.19862353832218,194.37613677978516,212.55365002124813,18.70344121722807,0.301817413889447
2022-06-02,197.31158447265625,199.37539044535956,186.2682429666932,186.98263792416654,31951600,51.29670488524832,-3.1538316414514895,0.7883783502924482,-3.9422099917439377,180.15233456330452,193.15819320678713,206.16405185026974,13.46653582492261,0.6596738585172318
2022-06-03,189.2945098876953,195.07911700749378,188.30229628512222,194.45401759307975,19465000,46.44124564859863,-3.1282643162313946,0.6511565404100348,-3.7794208566414293,180.8552985393015,192.2900047302246,203.72471092114773,11.893188319346677,0.3690174110067156
2022-06-06,192.73748779296875,195.38669623309409,186.93303229765272,192.47951771272406,30574200,48.687540049090586,-2.797929692162711,0.7851929315829747,-3.5831226237456857,181.36546519953288,191.81771087646484,202.2699565533968,10.89810281769389,0.543999009635501
2022-06-07,194.1265869140625,194.99973973643614,189.99898979915574,190.43555107036437,18828700,49.60587227194329,-2.396423949204973,0.9493589396325706,-3.3457828888375434,181.3668285110591,191.7899284362793,202.21302836149948,10.869288090571636,0.612090380719143
2022-06-08,195.10888671875,200.45691755476113,192.8962545730106,193.15422466525632,22267200,50.283472093873456,-1.9761841496567172,1.095678991344661,-3.071863141001378,181.39484289769118,191.7398223876953,202.08480187769945,10.790642612661575,0.6628357182491301
2022-06-09,182.5673065185547,197.8970039563833,182.24979089220236,192.76726134545828,23501600,42.43766362015293,-2.62488376256573,0.3575835027485188,-2.982467265314249,180.5368494115371,191.5046669006348,202.47248438973247,11.454360529802136,0.09256431870041207
2022-06-10,174.2029571533203,181.6743246989857,173.65723661984313,181.6147791626238,27450800,38.161073616178854,-3.7704525395636495,-0.6303882193995203,-3.140064320164129,177.306321747247,190.72726745605468,204.14821316486234,14.073442028314043,-0.11561646478794996
2022-06-13,162.9810028076172,171.23622734441977,162.75279791555977,169.2617168018966,31749300,33.310936567438276,-5.520208451802603,-1.9041153053107784,-3.6160931464918242,171.09269455860175,189.02264480590821,206.95259505321468,18.97121931154572,-0.22620508253231614
2022-06-14,162.45513916015625,165.45162866818345,160.10359761848122,164.73723361805804,27244300,33.098644887099276,-6.870140714444773,-2.6032380543623583,-4.2669026600824145,166.3029326646557,187.22128295898438,208.13963325331304,22.346124290699752,-0.09197172459490434
2022-06-15,168.0313720703125,170.8194897453489,162.70317496971361,165.89810383704474,30008300,37.63726393294211,-7.404660053146898,-2.5102059144515874,-4.894454138695311,164.04357832961978,185.57073516845702,207.09789200729426,23.201025548878025,0.09262239715507452
2022-06-16,159.61741638183594,163.7946428069884,158.36723254432198,162.4452315414264,26944100,33.90016475118507,-8.41025816485012,-2.8126432209238468,-5.597614943926273,159.73702511815796,184.0144485473633,208.29187197656861,26.386431740393025,-0.0024633737733909243
2022-06-17,162.46507263183594,164.6082426639391,158.65496061258537,160.42109974328864,31374200,36.208769501364685,-8.875113073850088,-2.621998503939051,-6.253114569911037,156.7200289517057,182.64767532348634,208.57532169526698,28.390885704797853,0.1107899189488923
2022-06-21,155.82716369628906,166.45376388238589,154.75557108979552,164.63801100527013,50724900,33.290051816863,-9.6676945492772,-2.731663983492931,-6.93603056578427,152.7066146820723,180.83738250732424,208.96815033257616,31.111673300306233,0.05546505224460228
2022-06-22,154.63650512695312,159.53802789484112,154.22969389233737,157.14680447815155,47267800,32.77963720207613,-10.273471094823492,-2.6699524232313774,-7.603518671592115,149.194659096856,178.83410415649416,208.47354921613234,33.14741916754456,0.09180074085644116
2022-06-23,157.51390075683594,158.50611430491048,153.04893979050044,155.05321539680466,40499200,35.359007342868956,-10.401469921060567,-2.238360999574761,-8.163108921485806,146.59233024225418,177.71637420654298,208.84041817083178,35.02664749182454,0.17545230509108944
2022-06-24,168.83505249023438,168.92434807147959,160.04404029043087,160.47068482747557,68736000,44.39905470962135,-9.48010681278646,-1.0535983130405224,-8.426508499745937,145.75305590403815,177.0381965637207,208.32333722340326,35.34281445125568,0.3688971201581044
2022-06-27,168.1702880859375,170.41268536583237,166.70180106089464,169.9860407861088,29174600,44.00985326968933,-8.703235363481042,-0.22138149098808313,-8.481853872492959,145.05115617824129,175.93981704711916,206.82847791599704,35.11275774557099,0.37423331503163487
2022-06-28,159.42889404296875,169.96621409614545,159.35944695501826,168.57710579735652,27744500,39.1499308305965,-8.692712409606997,-0.1686868296912305,-8.524025579915767,143.67809189363007,174.230729675293,204.78336745695592,35.07146855047061,0.2577650129900076
2022-06-29,162.66351318359375,165.0349032740984,159.07170450541813,162.2963989666472,28595200,41.714797902825055,-8.327373384275688,0.15732175651206326,-8.484695140787752,143.00792617648645,172.75729217529297,202.5066581740995,34.440648639734995,0.3303530402613595
2022-06-30,159.9944610595703,163.94346739412538,157.25595666485037,160.88744734437603,35250600,40.208736098897774,-8.15915610213736,0.2604312309203145,-8.419587333057674,141.93994563208236,171.3984550476074,200.85696446313244,34.37429982358089,0.30643973143415354
2022-07-01,158.78395080566406,159.36935323149515,153.7931173068404,159.0617694192781,31423900,39.511985099219736,-8.03094501983756,0.31091385057609244,-8.341858870413652,142.1899818656845,169.47207336425782,196.75416486283115,32.19656307612886,0.3041183433617492
2022-07-05,166.88038635253906,166.93991673848944,155.7973636821509,156.9086379264944,28618600,46.22403895959266,-7.1931044984008565,0.9190034976102375,-8.112107996011094,142.70538603646241,168.35136718750002,193.99734833853762,30.46720864758359,0.47132141628160246
2022-07-06,168.44813537597656,170.25395655819605,164.17169646480727,166.89035249539867,23085900,47.44024400427157,-6.329641438443758,1.4259732460538688,-7.755614684497627,144.1954155943075,167.1368995666504,190.07838353899334,27.45232684323473,0.5285778333020416
2022-07-07,170.84927368164062,171.37514571376303,166.47360777815038,168.13060278464656,24083400,49.33037385332601,-5.389462578613063,1.8929216847076509,-7.282384263320714,146.73366995096458,165.97303390502933,185.21239785909407,23.18372268241311,0.6267255972768551
2022-07-08,169.5494842529297,171.0576381970668,166.84072991356624,168.65648282655349,19249200,48.31743625810715,-4.695123738829608,2.069808419592886,-6.764932158422494,151.01098720667224,164.6950637817383,178.37914035680436,16.617470203236746,0.6773747919547854
2022-07-11,161.6117706298828,166.18587634519014,160.64932213963525,165.76914841229626,21885600,42.56877701784167,-4.730828313044839,1.627283076302124,-6.358111389346963,152.81274978706733,163.6472869873047,174.4818241875421,13.241328224497716,0.40606352999658807
2022-07-12,161.9987335205078,164.61817705836836,160.83784531918116,163.51681925608725,16639700,42.925281535055646,-4.674020574353989,1.3472726519943796,-6.0212932263483685,153.3968357476573,163.03707580566407,172.67731586367086,11.825825518972993,0.4461454134488146
2022-07-13,162.2169952392578,163.69538370726883,158.36720190354342,158.91292237226227,16555100,43.139678788212144,-4.558836703805838,1.169965218034025,-5.728801921839863,153.3516474385596,162.99887542724608,172.64610341593254,11.837171223911259,0.45947643256149884
2022-07-14,156.81936645507812,161.3240096508679,156.05535772465447,159.96468182944713,23765200,39.21636618119114,-4.847220449506892,0.7052651778663765,-5.552485627373269,152.68156700452735,162.7170867919922,172.75260657945702,12.334930504617066,0.2061577047418717
2022-07-15,163.4176025390625,163.69542117946563,158.57560970633634,159.28998968167267,23342800,45.71557872095649,-4.49156813588354,0.8487339931917832,-5.340302129075323,152.75781726997954,162.4863983154297,172.21497936087988,11.97464051921981,0.5478592006009084
2022-07-18,165.92787170410156,170.35315090475228,164.35025575538538,165.45161342788072,23574300,47.99385237778615,-3.9614878070771056,1.1030514575985748,-5.06453926467568,153.05581024662473,162.80192108154296,172.54803191646118,11.972967849730312,0.6603691295690479
2022-07-19,174.41131591796875,175.11579427805594,168.19013203148896,169.0434363845627,25933700,54.884954366516475,-2.824295557395203,1.7921949658243816,-4.616490523219585,152.36134959965125,163.39923324584962,174.43711689204798,13.51032489802547,0.9988312535760369
2022-07-20,181.6643829345703,182.17042155610093,175.32413868697932,176.1079959030853,24784300,59.7905957515384,-1.322555023614683,2.6351483996839216,-3.9577034232986046,151.5392120604658,164.69109420776368,177.84297635506158,15.971576618109452,1.1452798366313621
2022-07-21,181.7437286376953,182.4184416298199,177.47720794330124,179.22351323587657,27195800,59.84203948157904,-0.12457625845343046,3.0665017318761394,-3.19107799032957,151.7225738146033,166.04645538330078,180.37033695199827,17.25286039455924,1.0479406255598471
2022-07-22,167.95201110839844,174.23272541696684,167.09870675194256,171.72242605878435,42583900,48.279629497653694,-0.28476322531142273,2.3250518120145176,-2.6098150373259403,152.8037727203406,166.5683609008789,180.3329490814172,16.527254162907095,0.5502612279194765
2022-07-25,165.35238647460938,169.24187701783146,163.5267171273681,167.6840944354724,26166300,46.45751797204045,-0.6143981333763406,1.59633352315968,-2.2107316565360207,152.6622999792926,166.39422760009768,180.12615522090275,16.505293265109646,0.46206500812348356
2022-07-26,157.91079711914062,164.70746671110234,156.720143761273,164.6479363142058,28468400,41.615704860948014,-1.4592884727993578,0.6011545469893305,-2.0604430197886883,151.6705153324699,165.88125305175782,180.09199077104574,17.133627167446008,0.21956220394529288
2022-07-27,168.2595977783203,169.53954676474433,160.7584647751414,161.32401870031222,43846600,49.498265445289576,-1.2790641736343957,0.625103076923434,-1.9041672505578298,152.4105551782416,166.3227882385254,180.2350212988092,16.729196531183817,0.569608147426888
2022-07-28,159.4685821533203,160.25242429053662,153.6442927588761,159.8059311673132,73214300,44.05677698542261,-1.8245641694608992,0.0636824648775447,-1.8882466343384439,152.00273352538008,166.16304168701168,180.3233498486433,17.043872112433124,0.2636188613525198
2022-07-29,157.8612060546875,158.8931016432451,153.96179833277887,156.4621811011794,42065400,43.12330159385156,-2.3593811863730423,-0.37690764162767865,-1.9824735447453636,151.67009450795464,166.05637893676757,180.4426633655805,17.326988003623836,0.21517409784882552
2022-08-01,158.68470764160156,163.9037606652723,154.02130693001527,156.0255825636675,40596700,43.7805183169144,-2.6858173985432927,-0.5626750830383433,-2.1231423155049494,151.65450601549867,166.05141677856446,180.44832754163025,17.340304638610327,0.24415660212808835
2022-08-02,158.94271850585938,160.97675966339588,156.7796847197048,157.07735186421888,27374500,43.9988563331331,-2.8903825967012153,-0.6137922249570127,-2.2765903717442026,150.92015889909433,165.65453338623047,180.3889078733666,17.789280119225385,0.2722395719536363
2022-08-03,167.48565673828125,168.21988510406044,160.31195673384136,161.42323110797926,31721900,50.810733739182446,-2.336227692424302,-0.04770985654407944,-2.2885178358802225,150.90420058234312,165.6064094543457,180.3086183263483,17.755603687616553,0.5639103722541376
2022-08-04,169.24188232421875,170.80956650112654,165.50123278418064,166.98955319565712,23938200,52.100637697794575,-1.7353392996832895,0.4425428289575466,-2.177882128640836,150.92729556784155,165.52603988647462,180.1247842051077,17.639211726016715,0.6272658235750257
2022-08-05,165.80882263183594,170.27378402922727,164.50902518076973,165.68976183936536,25832700,49.37493010932882,-1.5186441606069252,0.5273903744271289,-2.046034535034054,150.86196088309072,165.33900680541993,179.81605272774914,17.511954622258738,0.5162262325109908
2022-08-08,168.9243621826172,176.1278273310258,165.82866065437182,166.69188162513768,27299100,51.83746374195037,-1.0830292110049413,0.7704042592232903,-1.8534334702282316,151.25460005137006,165.70463638305665,180.15467271474324,17.440714571537615,0.6114089171007895
2022-08-09,167.21774291992188,168.20995643758116,165.30277809802828,167.63447078054156,18655100,50.39148551366327,-0.8655338018052134,0.7903197347384148,-1.6558535365436282,151.60914150168963,165.96558685302736,180.3220322043651,17.300508645869137,0.5436095438756308
2022-08-10,176.95135498046875,179.0746913011571,172.59553824662777,174.6196622996065,30262100,57.647799441477666,0.09120269515335622,1.3976449853575876,-1.3064422902042314,151.65997278920972,166.7023048400879,181.74463689096606,18.04693950129579,0.8406735772656514
2022-08-11,176.10801696777344,181.67433649056517,174.99672731657017,178.3107326167913,24079100,56.87161007135661,0.7724683975109485,1.6631285501721438,-0.8906601526611954,152.82027277264538,167.66673736572267,182.51320195879995,17.709493041179027,0.784285849642171
2022-08-12,179.0945587158203,180.04709045423732,177.51694269092118,179.402142516149,21274000,58.97806742298199,1.5356631653274917,1.9410586543909496,-0.40539548906345796,152.90957130039803,168.45058517456056,183.9915990487231,18.451718476439627,0.8424478488805588
2022-08-15,179.4815216064453,180.02724212693158,176.81246453895838,177.56655658180426,15878700,59.255745258699775,2.146976183634422,2.0418973381583037,0.10507884547611801,152.88429105548357,169.12826766967777,185.37224428387196,19.209061664274948,0.8186797845953785
2022-08-16,178.0725860595703,179.58075505593564,175.66149900261934,178.0428208610876,21156700,57.723651352361514,2.489064445706731,1.9071884801844905,0.5818759655222406,152.7374952654863,169.31133117675782,185.88516708802933,19.577940585640718,0.7643098112505793
2022-08-17,173.4885711669922,176.75294757211662,172.8138579795018,175.38368782395926,20118100,52.92868461732819,2.363040506375853,1.42493163268289,0.9381088736929631,153.23294934548395,168.9025405883789,184.57213183127388,18.554595079871866,0.6463353608758847
2022-08-18,173.30001831054688,174.39144410658275,170.5218174061318,172.98250271462427,18844500,52.73464090430178,2.222333311726402,1.0273795504267509,1.194953761299651,153.84677211139132,168.4803550720215,183.11393803265167,17.371263200833898,0.6646781670453531
2022-08-19,166.65219116210938,170.97824275855308,165.74927321620558,168.87473977974705,26240800,46.29093495436493,1.556455898815443,0.2892017100126336,1.2672541888028095,153.7603712261765,168.41536407470704,183.0703569232376,17.40339182122336,0.43984395179099456
2022-08-22,161.7804412841797,164.20144505183907,160.99658400957932,164.20144505183907,19499700,42.21954058681891,0.6283900619840779,-0.5110913014549854,1.1394813634390633,153.33954487607238,168.23676681518555,183.1339887542987,17.70982909518028,0.28330437858166846
2022-08-23,159.8555450439453,163.76486932772292,159.44873380548583,161.21487292760173,18111800,40.6965005838067,-0.2594411633809557,-1.1191380214560152,0.8596968580750595,153.6974642972557,168.33400421142576,182.97054412559584,17.389879107000542,0.21036668443502135
2022-08-24,161.98880004882812,164.1716822581917,158.52598399302542,159.34952316474363,20891500,43.14438712679279,-0.7819046453898864,-1.3132812027719567,0.5313765573820703,153.11109346406573,168.02046432495118,182.92983518583662,17.74708922604899,0.29772237432408866
2022-08-25,167.46578979492188,167.5650171988245,162.74285908469517,163.89381521409416,15550500,48.968540353049754,-0.7454206741086296,-1.02143778519256,0.27601711108393034,154.05773022564972,168.42032470703128,182.78291918841285,17.05565466206698,0.4667701085153248
2022-08-26,160.52035522460938,169.58918919573952,160.41121109565776,167.16818498261816,24023600,42.95882356124918,-1.2623933042225133,-1.230728332245155,-0.031664971977358375,154.5577148332954,168.55328216552738,182.54884949775936,16.60669807484101,0.21301888840125613
2022-08-29,157.93064880371094,161.78044270679146,157.77189098214532,159.4090526295797,20052700,40.94123069570859,-1.8596288593495274,-1.4623711098977352,-0.3972577494517922,154.4044884404287,168.5155792236328,182.62667000683692,16.747520731572987,0.12494287002530254
2022-08-30,155.93630981445312,160.40127149563065,154.6960426807927,159.10147396195126,19567900,39.406330032346574,-2.465448671092389,-1.6545527373124775,-0.8108959337799116,153.76907957327543,168.3652587890625,182.96143800484955,17.338706715111552,0.07423964207131821
2022-08-31,161.66136169433594,166.53313431830148,160.87751957743515,165.76914071346795,40953000,45.69974514173082,-2.4552982463294484,-1.3155218500396293,-1.139776396289819,153.17471489320366,168.07404403686525,182.97337318052683,17.72948253734358,0.28479962820146953
2022-09-01,164.0724639892578,166.05689146124206,159.10147862233006,162.30632475039022,30145700,48.14256287482103,-2.2270263829307453,-0.8697999893127408,-1.3572263936180045,152.8224856269883,167.8155731201172,182.80866061324608,17.868529379448347,0.375172170756197
2022-09-02,159.07171630859375,166.62244844215843,157.98027512320076,166.14619007943259,22634200,43.746751997689366,-2.42172173077185,-0.8515962697230763,-1.5701254610487736,152.0008983663714,167.47871780395508,182.95653724153877,18.48332688539149,0.22841776810798028
2022-09-06,157.30555725097656,160.4310395677423,156.46218466897687,158.8534233790782,19339800,42.27847282465598,-2.687553033753346,-0.8939420581636579,-1.7936109755896883,150.7890860450134,166.89777755737305,183.0064690697327,19.303662095586752,0.20226568995263527
2022-09-07,159.14111328125,159.70668221010988,155.58898734377883,156.53158708523634,16831200,44.3682874772244,-2.71877191505601,-0.740128751573057,-1.9786431634829529,150.01826005867053,166.49394607543945,182.96963209220837,19.79133344500548,0.27685806871089447
2022-09-08,160.7981414794922,160.96681598296698,156.51178639006864,157.47423484046743,22530800,46.259829244680375,-2.5800634112019907,-0.48113619817523023,-2.0989272130267604,149.79575485475928,165.68628540039063,181.57681594602198,19.18146756351131,0.34619318068513766
2022-09-09,167.8329315185547,168.21989423340526,161.75067218718405,161.97887708569115,22086800,53.4899598874819,-1.8808063932577852,0.17449665581518037,-2.0553030490729656,150.11032525045263,165.2725311279297,180.4347370054068,18.348125697597897,0.5844336375364868
2022-09-12,167.6444091796875,170.0554808549639,165.97748253186137,166.08662662868318,23220400,53.28307311232269,-1.326560581236663,0.5829939742690422,-1.9095545555057052,150.93499262304127,164.70002365112308,178.46505467920488,16.715275107961947,0.6069516488033203
2022-09-13,151.93768310546875,160.3714992434936,151.48125815876136,160.2821885074128,44444100,39.555943373159195,-2.130163115274769,-0.1764868478152508,-1.953676267459518,150.29280261392907,163.32283172607424,176.3528608382194,15.956163598729653,0.06311883409402756
2022-09-14,150.2906036376953,152.34447803217273,147.88944840773684,152.1361216428672,43064200,38.437637196142255,-2.8668818317905505,-0.7305644514648257,-2.1363173803257247,149.62067007315136,161.9337326049805,174.24679513680962,15.207532530440082,0.027204181039939587
2022-09-15,148.38558959960938,152.9993781110387,147.54220174096935,148.63364307097618,34606300,37.130130960895784,-3.5633790192010224,-1.1416493111002382,-2.4217297081007843,148.2081167911034,160.67858352661133,173.14905026211926,15.52225126933931,0.007115724385865951
2022-09-16,145.1509246826172,147.42310236449293,143.16649743066273,146.89723035392328,40122800,34.95581657921015,-4.326495338679251,-1.5238125044627733,-2.802682834216478,146.4494895098172,159.27112884521483,172.09276818061247,16.10039362232203,-0.050639578654149475
2022-09-19,146.86746215820312,147.4230993550111,143.9702002462915,144.10910954549348,22169500,37.06209986269492,-4.738141940347049,-1.5483672849044563,-3.1897746554425925,144.82105126472,158.28189239501953,171.74273352531904,17.008693700357945,0.07601348510371948
2022-09-20,144.9524688720703,147.68105604018982,144.08924795822142,144.64488510460586,23217400,35.67419054169889,-5.159424161740134,-1.5757196050380329,-3.583704556702101,142.84455120164336,157.44049377441405,172.03643634718475,18.5415355641405,0.07220902863647054
2022-09-21,141.0133819580078,148.4351500589386,140.89432117926867,145.25013796787374,38338600,32.94151755287594,-5.744920879204187,-1.7289730580016691,-4.015947821202518,140.22303462513037,156.49838562011718,172.77373661510399,20.799385157228976,0.024280500405825068
2022-09-22,141.70797729492188,143.45426807228975,139.77314833967966,140.44786157319533,34418500,33.90298888822592,-6.082764880207634,-1.653453647204092,-4.429311233003542,138.15618409294802,155.48434448242188,172.81250487189573,22.28926706049543,0.10248615900772191
2022-09-23,139.3167266845703,141.50951044279367,137.80855764915447,140.31885705271978,31710700,32.191770655677864,-6.4688932501362615,-1.6316656137061756,-4.837227636430086,136.27992072379757,154.0768913269043,171.87386193001103,23.101414429951042,0.08531805857572801
2022-09-26,135.30816650390625,141.13247074803093,135.12957531950997,139.028967578612,30497000,29.503409473273532,-7.0174670785933415,-1.7441915537306043,-5.273275524862737,133.43945441683266,152.81628189086916,172.19310936490567,25.35963738193041,0.04822027985689411
2022-09-27,133.35350036621094,138.33441682444828,133.0756817723629,136.84609644027194,30826500,28.263916806368314,-7.523218036903273,-1.7999540096324287,-5.723264027270845,130.5316931150014,151.58742446899413,172.64315582298687,27.780314135885995,0.06700805599598555
2022-09-28,140.5073699951172,140.92409789474942,133.22452572729918,133.57179140700362,32658500,38.454945630620614,-7.2630479280093425,-1.2318271205907987,-6.031220807418544,129.3054642455421,150.81597747802735,172.3264907105126,28.525509819566885,0.2603821124234713
2022-09-29,135.34786987304688,138.7511554817555,134.1472846750604,138.2748971610571,38985400,34.63349717609925,-7.3880252264712,-1.0854435352421241,-6.302581691229076,127.568085036543,149.5003028869629,171.43252073738282,29.34070022186222,0.1773597382983073
2022-09-30,134.62355041503906,139.8922179917955,134.4449592124269,134.99067978704159,33166400,34.12086827537941,-7.459528363210069,-0.9255573375847934,-6.533971025625275,126.26132900012868,148.02785720825196,169.79438541637523,29.40869187547745,0.19208900323822878
2022-10-03,137.5307159423828,138.5328461423061,135.04026546971457,136.07216086389462,27723100,38.082245744687214,-7.198629828693612,-0.5317270424546692,-6.666902786238943,125.35409335753323,146.95080718994143,168.54752102234963,29.393120385508794,0.28190915246043696
2022-10-04,139.18772888183594,141.28130027797047,138.25504563332407,139.3961004088353,34670700,40.28625538561294,-6.780003109002763,-0.09048025821105554,-6.6895228507917075,124.75930174918233,146.0449157714844,167.33052979378647,29.149407783024152,0.3389243814516269
2022-10-05,137.89785766601562,139.11829143443242,133.7305630972215,137.1636292075968,27979300,39.118934004402405,-6.477649928638016,0.16949833772295442,-6.64714826636097,124.33830502263878,144.98275299072267,165.62720095880655,28.47848801630206,0.32840676254312495
2022-10-06,137.98716735839844,140.34862568345443,135.53639829341935,136.64767279932806,36231100,39.2501888654137,-6.159819741454044,0.3898628199255416,-6.549682561379585,124.39071250137496,143.84220428466796,163.29369606796095,27.045597472627602,0.3494964552976228
2022-10-07,132.410888671875,137.21319838280945,131.40875848632146,135.69511293757594,33214800,34.280683327457346,-6.28544145877953,0.2113928820800446,-6.496834340859575,125.59402743207374,142.07110214233398,158.54817685259422,23.195533027895674,0.20685896494589573
2022-10-10,132.74826049804688,135.05020348397787,130.84321206485183,132.51013890638444,24024000,34.818390135827215,-6.285321217459256,0.16921049872025584,-6.4545317161795115,128.524147346613,140.32629470825196,152.12844206989092,16.821006192996737,0.17895527915384665
2022-10-11,127.53913879394531,131.6270694195871,126.00121214365586,130.59515872186037,38481400,30.648690298530305,-6.6291418911969515,-0.13968814001395113,-6.489453751183,127.31383364788599,139.1063674926758,150.8989013374656,16.954700287764613,0.009552872564316263
2022-10-12,126.50724792480469,128.66034985700185,125.266980788287,127.32087043355055,34605200,29.885195375400013,-6.905287367120081,-0.3326668927496641,-6.572620474370417,126.07684423519738,137.91719970703127,149.75755517886518,17.170237645464972,0.018175285810935193
2022-10-13,129.27554321289062,130.1189310893865,121.57596874904702,122.56818265552091,34325700,34.59262948979823,-6.822115254139931,-0.19959582381560992,-6.622519430324321,125.60385353702824,136.96169738769532,148.3195412383624,16.585430915793356,0.1616367386335714
2022-10-14,125.77301025390625,130.76383636476277,125.53487351641806,129.97999420633082,23559400,31.693306658576454,-6.958611353186825,-0.2688735382900038,-6.689737814896821,124.27595793681361,135.99280166625977,147.7096453957059,17.23156459148548,0.06388462420687264
2022-10-17,132.9962921142578,133.7404522461728,129.16634736306958,129.2854232793601,29612200,42.41283576367528,-6.41003611026747,0.2237613637034812,-6.633797473970951,124.70429512348511,135.29924316406252,145.89419120463992,15.661503779041952,0.3913184358722349
2022-10-18,131.76597595214844,136.7667260943057,130.37686775600895,136.02256585565274,25445000,41.22610659176269,-6.005336726493027,0.5027685979823397,-6.508105324475367,124.97384741983046,134.63991851806642,144.30598961630238,14.358403071877877,0.3513386392097574
2022-10-19,132.19261169433594,135.93326114909232,131.19048142384776,131.85526270902045,30691000,41.833890939273054,-5.585794053486779,0.7378490167908707,-6.32364307027765,124.9618333724221,134.19888000488282,143.43592663734353,13.76620525018483,0.39140098613898533
2022-10-20,130.505859375,135.70506431958893,130.28757116213697,131.89495242051143,26356300,40.069644293599715,-5.32799249693619,0.796520458673168,-6.124512955609358,124.97837565208071,133.63877410888674,142.29917256569277,12.960906764603624,0.31912409980255296
2022-10-21,128.99769592285156,129.10684003395843,124.46328724863885,125.32650831104277,46348600,38.505988712657576,-5.185602692437612,0.7511282105373969,-5.936730902975009,124.65942492931958,133.1228225708008,141.586220212282,12.715171565687,0.25629606319505993
2022-10-24,128.7099609375,132.440678957435,123.60005892557997,126.25919191467688,63563400,38.199711534506804,-5.0379017596255835,0.7190633146795404,-5.756965074305124,124.17519459323395,132.79291229248048,141.410629991727,12.979183226685679,0.26310715333959794
2022-10-25,136.43930053710938,137.27277155210777,129.5731835448493,129.8609339964498,38433200,49.76003720719686,-4.248184174580388,1.2070247197797892,-5.455208894360177,124.17806014480533,132.9472023010254,141.7163444572455,13.191916797714288,0.6991128763722324
2022-10-26,128.80918884277344,134.49456906227655,127.52922470090857,130.65469177666142,82791500,41.5060441340318,-4.189717094397054,1.0123934399704986,-5.202110534367552,124.1751472855158,132.3622932434082,140.5494392013006,12.370813102847366,0.2830071419937507
2022-10-27,97.17741394042969,101.70190607104732,95.6295553931211,97.21710339753913,232316600,23.84636192337606,-6.619495960031287,-1.1339083405309882,-5.485587619500299,112.83438917205767,130.45377044677736,148.07315172149706,27.012452326026196,-0.4443111533687232
2022-10-28,98.4275894165039,100.06474342579838,96.75075352345948,98.80463544203202,95928300,25.200926935671582,-8.348003911254125,-2.2899330334030603,-6.058070877851065,106.0846510177167,128.6439723968506,151.2032937759845,35.07248875919535,-0.1697094844416539
